fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	num_threads	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 093804	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	838609	2	0.0452831329215035	0.31403684292019	1328	185	7728	26710000	1146
20221002 094030	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	88	TRUE	838609	2	0.0583914647936137	0.959215758229373	1703	391	8170	26300000	1147
20221002 094509	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	541	TRUE	838609	2	0.039259379489945	0.339034058759234	256	58	9778	27170000	1148
20221002 094739	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	838609	2	0.0395485468701502	0.339078363236728	846	93	10214	26700000	1149
20221002 095147	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	218	TRUE	838609	2	0.0430104971498853	0.95795272613014	744	195	8268	26990000	1150
20221002 095616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	188	TRUE	838609	2	0.0434637270997651	0.339053694031878	433	295	9160	27040000	1151
20221002 095912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	261	TRUE	838609	2	0.0456932599681421	0.871823860247242	5922	1000	7849	26310000	1152
20221002 100340	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	547	TRUE	838609	2	0.0299295967647709	0.952373354865013	5826	843	8101	26760000	1153
20221002 100720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	838609	2	0.0344389889751332	0.339011940090248	592	577	9326	26710000	1154
20221002 101030	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	76	TRUE	838609	2	0.0324863243500594	0.348209396210379	1134	520	9322	26640000	1155
20221002 101331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	838609	2	0.0312874078734854	0.236046817434545	2642	680	9070	26500000	1156
20221002 101543	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	101	TRUE	838609	2	0.0581143474291448	0.723502540058202	5168	945	8909	26270000	1157
20221002 101852	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	136	TRUE	838609	2	0.0343914445752288	0.296519688631152	2653	140	8900	26280000	1158
20221002 102128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	838609	2	0.0423764573650456	0.332929206267774	886	81	8967	26870000	1159
20221002 102359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	838609	2	0.0530807797999152	0.249388515646319	2577	216	8539	26610000	1160
20221002 102724	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	478	TRUE	838609	2	0.0515885378302198	0.969482948962857	5979	149	8402	26880000	1161
20221002 103040	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	2	0.0444842065815649	0.359677760468862	1977	286	9659	26450000	1162
20221002 103353	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	838609	2	0.0578692681598047	0.337565933100811	866	327	8524	26720000	1163
20221002 103847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	355	TRUE	838609	2	0.0257669393152157	0.209235408123458	1501	203	9439	26490000	1164
20221002 104231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	310	TRUE	838609	2	0.0243195210747722	0.810711464095923	7261	951	9940	26280000	1165
20221002 104527	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	174	TRUE	838609	2	0.0446888988597676	0.86615682958863	5378	848	10490	26620000	1166
20221002 104852	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	237	TRUE	838609	2	0.0255214957924319	0.854318366686511	5560	836	9981	26760000	1167
20221002 105203	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	206	TRUE	838609	2	0.0269465711760885	0.959451719564312	5859	762	8476	26010000	1168
20221002 105623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	447	TRUE	838609	2	0.0238079935162401	0.939539321510248	6033	767	8703	26360000	1169
20221002 105925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	277	TRUE	838609	2	0.0681062274678465	0.837158858285469	6483	877	10171	26300000	1170
20221002 110308	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	318	TRUE	838609	2	0.024205391028403	0.85856545276899	6694	478	10275	26330000	1171
20221002 110504	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	40	TRUE	838609	2	0.142212916820245	0.826499594853571	6335	939	9709	26190000	1172
20221002 110843	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	378	TRUE	838609	2	0.0418536813825206	0.907749446147354	6131	792	8374	26140000	1173
20221002 111118	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	143	TRUE	838609	2	0.0675491804066626	0.746635752401233	5937	293	8554	26180000	1174
20221002 111338	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	838609	2	0.0773146179977142	0.695049863849758	6078	158	8701	26280000	1175
20221002 111656	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	289	TRUE	838609	2	0.0502346573660647	0.967656196002575	5495	851	7435	26330000	1176
20221002 111917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	838609	2	0.0903476054253367	0.640308704479702	6472	46	9387	26350000	1177
20221002 112202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	144	TRUE	838609	2	0.0475983627147151	0.870212745130483	5778	214	10103	26280000	1178
20221002 112454	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	219	TRUE	838609	2	0.0489508070199341	0.876122551530916	6891	156	7636	25690000	1179
20221002 112656	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	838609	2	0.0555534644021613	0.340196317707516	2269	222	8297	26530000	1180
20221002 112918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	838609	2	0.0401043541260119	0.32737934008272	130	71	10040	26800000	1181
20221002 113257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	370	TRUE	838609	2	0.0348337215768425	0.921594888207182	6564	201	8845	26230000	1182
20221002 113729	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	533	TRUE	838609	2	0.031143687989223	0.853115147014675	4918	171	9714	26100000	1183
20221002 114136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	471	TRUE	838609	2	0.0290943047572942	0.701846521271894	7810	291	10198	26490000	1184
20221002 114425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	172	TRUE	838609	2	0.052642209098289	0.63750236326633	6789	262	11305	25790000	1185
20221002 114714	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	183	TRUE	838609	2	0.0472283943395896	0.702773901098455	7976	415	11630	26100000	1186
20221002 114943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	838609	2	0.0832178879671884	0.795387699660519	7357	82	9307	25870000	1187
20221002 115203	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0903401157310771	0.914692548607516	6057	991	9975	25810000	1188
20221002 115458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	171	TRUE	838609	2	0.0348413193581571	0.930754337566163	6513	761	9171	26380000	1189
20221002 120250	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1117	TRUE	838609	2	0.0153929083203325	0.857032200799954	5514	887	8801	26720000	1190
20221002 120612	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	203	TRUE	838609	2	0.0282345740812355	0.86406062076256	5212	1023	9165	25990000	1191
20221002 120909	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	159	TRUE	838609	2	0.03283851201087	0.949654840110314	5876	813	6546	25470000	1192
20221002 121301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	166	TRUE	838609	2	0.0280646110635894	0.219038998535672	1387	681	10172	26540000	1193
20221002 121540	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	65	TRUE	838609	2	0.0609058421687438	0.280610021514694	1970	363	9007	26550000	1194
20221002 121918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	196	TRUE	838609	2	0.0293090067905716	0.267202156137291	3545	412	10664	26120000	1195
20221002 122206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	144	TRUE	838609	2	0.0450158610938009	0.726473997276137	5509	47	10375	26290000	1196
20221002 122508	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	194	TRUE	838609	2	0.041941520243772	0.952587155154087	5069	782	8503	26040000	1197
20221002 122750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	838609	2	0.0509931440127265	0.636635450171543	4631	196	10073	26100000	1198
20221002 123006	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	838609	2	0.106453511767162	0.647230865478974	5789	227	9607	26230000	1199
20221002 123242	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	2	0.0581811619933577	0.83191529732808	5738	836	10451	26380000	1200
20221002 123515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	2	0.0525138950621551	0.632151040443999	7424	833	9034	26180000	1201
20221002 123854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	328	TRUE	838609	2	0.0315162288046527	0.724140454604126	5742	667	8646	26230000	1202
20221002 124323	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	332	TRUE	838609	2	0.0326793241907581	0.516459727327309	6618	788	9847	26310000	1203
20221002 124616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	838609	2	0.0457532196513244	0.602883125121565	7172	824	9053	26060000	1204
20221002 124833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	838609	2	0.0771443777848971	0.709345081142022	5377	338	10466	26270000	1205
20221002 125118	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	838609	2	0.05221244060203	0.303825680325357	2834	336	10952	26260000	1206
20221002 125344	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	33	TRUE	838609	2	0.0703314506248182	0.302381169694561	1663	422	9649	26790000	1207
20221002 130135	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	529	TRUE	838609	2	0.0403531474638669	0.35521866250343	99	286	9493	26140000	1208
20221002 130429	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	2	0.0638072463023536	0.312359301464659	2816	93	8271	26660000	1209
20221002 130713	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	838609	2	0.0478689103800083	0.346894639367806	2673	209	7401	26480000	1210
20221002 131032	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	145	TRUE	838609	2	0.0320951670511484	0.243046273853615	2559	155	9777	26690000	1211
20221002 131329	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	103	TRUE	838609	2	0.0458761121587891	0.275081334801896	1806	599	8473	26420000	1212
20221002 131605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	838609	2	0.0747330587983133	0.308927881209484	2332	654	9249	26310000	1213
20221002 132014	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	325	TRUE	838609	2	0.0321414886849781	0.215828260239906	2796	604	9838	26650000	1214
20221002 132341	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	83	TRUE	838609	2	0.0451489162539349	0.336955641920287	0	238	10486	25910000	1215
20221002 132655	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	169	TRUE	838609	2	0.0381281822607409	0.240304753727906	3046	393	7902	26680000	1216
20221002 132936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	838609	2	0.0639692498094128	0.298062907459613	649	356	10439	26490000	1217
20221002 133249	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	42	TRUE	838609	2	0.0347904953289113	0.290102979172739	622	390	10757	26090000	1218
20221002 133525	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.0577529557617097	0.237168316501855	2996	397	9161	26960000	1219
20221002 133802	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.0575318026504825	0.233381496198272	2946	323	9961	26480000	1220
20221002 134237	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	314	TRUE	838609	2	0.0219088055963226	0.24855279583218	2309	340	9618	26370000	1221
20221002 134509	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.0529625421337233	0.241251893101513	2600	390	9058	26690000	1222
20221002 134808	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	838609	2	0.0472305507563681	0.237528230865048	3154	394	11102	26600000	1223
20221002 135233	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	248	TRUE	838609	2	0.0187372984947115	0.214668195746729	2236	350	10258	26290000	1224
20221002 135517	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	838609	2	0.0457047018166916	0.221227220724471	3321	375	9130	26860000	1225
20221002 135840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	187	TRUE	838609	2	0.0331576578292974	0.220653397379456	3456	799	8202	26320000	1226
20221002 140129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	838609	2	0.0445512717840766	0.218249587053447	2227	261	9733	26700000	1227
20221002 140421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	120	TRUE	838609	2	0.0539063410122265	0.218046273127885	3584	778	9416	26370000	1228
20221002 140719	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	838609	2	0.0351166001243495	0.307341393803374	3156	871	8197	26490000	1229
20221002 141026	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	838609	2	0.0417729130591963	0.34044528711498	3279	869	8413	26700000	1230
20221002 141315	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	110	TRUE	838609	2	0.0569081942144735	0.337106692506139	3488	594	8462	25960000	1231
20221002 141700	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	152	TRUE	838609	2	0.0351858731634891	0.345226679360639	1234	841	7904	26920000	1232
20221002 141936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	68	TRUE	838609	2	0.0441070477454273	0.214070192912397	3290	94	8186	26590000	1233
20221002 142207	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	838609	2	0.0506556052088794	0.220322347893584	2844	131	7721	26800000	1234
20221002 142720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	492	TRUE	838609	2	0.0353348203360992	0.307846393532285	2265	128	5633	25940000	1235
20221002 142957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	838609	2	0.0496584656198256	0.236544548931063	2882	605	7978	26610000	1236
20221002 143305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	838609	2	0.0364292362497236	0.204138565296116	1680	298	7619	26210000	1237
20221002 143544	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.0600563639970972	0.355194261271586	2334	411	10594	26740000	1238
20221002 143923	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	242	TRUE	838609	2	0.0341188580063227	0.290598606305233	3741	651	8943	26360000	1239
20221002 144204	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.0642680955967472	0.301545014261304	1962	798	8434	26740000	1240
20221002 144459	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	838609	2	0.0738118723464924	0.335055511058121	2349	649	8951	26740000	1241
20221002 144739	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	838609	2	0.0553084777764623	0.36345921296342	3640	655	11007	25910000	1242
20221002 145017	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.0503669638857245	0.223776376237157	2749	671	8733	27020000	1243
20221002 145312	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	838609	2	0.0394397580457471	0.22343197444158	2795	91	8611	27020000	1244
20221002 145546	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0494396302363351	0.224849610897276	3350	136	8167	26550000	1245
20221002 145827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.0453008542557243	0.222274532289399	1868	176	8480	26480000	1246
20221002 150110	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	838609	2	0.0468843519577451	0.223021479212688	2769	494	10651	26460000	1247
20221002 150331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.0681976574464477	0.221688047310021	2760	601	8637	26810000	1248
20221002 150623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	34	TRUE	838609	2	0.0420867661534465	0.338565294182501	863	188	8784	26680000	1249
20221002 150932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	838609	2	0.0399114849552841	0.325539391576635	799	205	9154	26900000	1250
20221002 151205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	122	TRUE	838609	2	0.0599032135131363	0.675165786812317	6144	1004	10038	26410000	1251
20221002 151450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	838609	2	0.0584456028743293	0.31330780739757	1230	583	8620	26520000	1252
20221002 151815	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	838609	2	0.0346098053586986	0.35465921279348	2168	593	7738	26450000	1253
20221002 152105	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.0433607290406624	0.218957383303945	2776	834	8523	26880000	1254
20221002 152342	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	838609	2	0.0587351847858806	0.222220574585671	2566	809	8511	26580000	1255
20221002 152633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	838609	2	0.0875308784089768	0.219380755083173	2899	538	8848	26710000	1256
20221002 152915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	48	TRUE	838609	2	0.0723939489624872	0.215867654929121	2887	417	8622	26840000	1257
20221002 153205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.0753243531304714	0.219240151428105	2759	95	9706	26670000	1258
20221002 153441	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	838609	2	0.076951363204281	0.21776273637271	4153	587	8207	26950000	1259
20221002 153733	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	838609	2	0.082152587710265	0.21287427147312	3901	533	7849	26470000	1260
20221002 153957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	838609	2	0.0973612006785152	0.217054538103556	4339	748	8490	26300000	1261
20221002 154250	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	838609	2	0.0719672669433578	0.214642191013235	4878	832	8707	26670000	1262
20221002 154530	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	838609	2	0.074518013792782	0.218542565506539	3238	566	7145	26510000	1263
20221002 154828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	838609	2	0.0762809721435565	0.221293737471692	4593	855	9145	26110000	1264
20221002 155118	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	838609	2	0.0634580575635024	0.215116699187444	4269	513	7847	26550000	1265
20221002 155806	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	324	TRUE	838609	2	0.0294580133242782	0.298288690699372	42	216	8262	27480000	1266
20221002 160246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	2	0.0246297796240123	0.297528370469337	270	245	8123	26960000	1267
20221002 160817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	305	TRUE	838609	2	0.0339632502786037	0.298959021055119	9	224	8331	26860000	1268
20221002 161113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	162	TRUE	838609	2	0.0431744580086868	0.815695665394923	6907	817	10132	26620000	1269
20221002 161343	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.0712182005994209	0.218144794572376	3733	280	8955	26890000	1270
20221002 161951	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	394	TRUE	838609	2	0.0291946668429701	0.294530831568473	15	200	8201	25760000	1271
20221002 162225	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	185	TRUE	838609	2	0.029640167124907	0.327170481614421	62	22	8054	27020000	1272
20221002 162526	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	247	TRUE	838609	2	0.029584514605472	0.27999145600133	351	49	9117	26890000	1273
20221002 163042	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	165	TRUE	838609	2	0.0368340634444636	0.353199754916837	307	717	9093	26460000	1274
20221002 163346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	838609	2	0.0635874302140329	0.274397356271703	1910	818	8330	27020000	1275
20221002 163625	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	838609	2	0.0355781771462532	0.328085972711735	887	829	9022	2.7e+07	1276
20221002 163918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	838609	2	0.0468425743807765	0.244445754747901	3383	823	7478	26410000	1277
20221002 164149	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	838609	2	0.0666818488823381	0.273553525422575	2666	403	9883	26480000	1278
20221002 164503	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	838609	2	0.0280633989929485	0.279337749051343	1500	221	7178	26450000	1279
20221002 164806	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	838609	2	0.0344545883729281	0.303689718262112	1451	458	11240	25760000	1280
20221002 165115	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	838609	2	0.0446512583664565	0.285423435920082	934	315	9576	27170000	1281
20221002 165607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	838609	2	0.0357127492505579	0.269521458480697	279	456	9038	26250000	1282
20221002 165848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.058475176394589	0.29343410316579	2786	509	9259	26210000	1283
20221002 170158	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	120	TRUE	838609	2	0.0354199626909767	0.309078646292592	2703	509	9119	26570000	1284
20221002 170447	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	145	TRUE	838609	2	0.0551463196984575	0.757152019201536	5927	141	10028	26510000	1285
20221002 170844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	232	TRUE	838609	2	0.0406096652574962	0.307380141073079	1128	987	10619	26530000	1286
20221002 171121	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	838609	2	0.0351879434246489	0.329498255429044	612	41	9080	26720000	1287
20221002 171425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	838609	2	0.0402152420903181	0.319667041841308	843	910	8810	26860000	1288
20221002 171846	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	179	TRUE	838609	2	0.0299054197208156	0.333068482437024	347	219	5871	25940000	1289
20221002 172122	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	838609	2	0.0395906778576936	0.324729346898745	2192	63	9015	26530000	1290
20221002 172453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	838609	2	0.0322554367097341	0.280766140743173	1011	880	9593	26660000	1291
20221002 172812	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	2	0.0326448588326182	0.354269731155003	1709	880	10054	26460000	1292
20221002 173058	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	130	TRUE	838609	2	0.0576453418290379	0.814600437443913	5997	60	10301	26680000	1293
20221002 173416	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	131	TRUE	838609	2	0.0432990976131723	0.305320336796664	1059	880	9152	26900000	1294
